Language,Area,Lexifier,FirstMajorSettlement,EndOfInfluence,ContactConditions,LanguageContact,Class,Position,LexifierPhoneme,CreolePhoneme,PlaceStability,MannerStability,Word,Gloss,Source
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Fricatives,word-initial,ʒ,NA,NA,NA,NA,NA,NA
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Fricatives,word-medial,ʒ,dz,0,0,[sudzi],dirty,Clements2012[38]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Rhotics,word-medial,ɾ,r,1,1,[t̠ʃerə],to smell,Clements2012[44]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Rhotics,word-final,ɾ,r,1,1,[muʎɛrɔ],woman,Clements2012[46]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Rhotics,word-initial,r,r,1,1,[rabə],tail,Clements2012[45]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Rhotics,word-medial,r,ʀ,0,1,[baRigə],belly,Clements2012[37]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Laterals,word-initial,l,l,1,1,[ləʋə],to wash,Clements2012[45]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Laterals,word-medial,l,l,1,1,[kabeli],hair,Clements2012[40]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Laterals,word-final,l,l,1,1,[sɔl],sun,Clements2012[45]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Laterals,word-medial,ʎ,ʎ,1,1,[muʎɛrɔ],woman,Clements2012[46]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Nasals,word-initial,m,m,1,1,[muʎɛrɔ],woman,Clements2012[46]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Nasals,word-medial,m,m,1,1,[nɔmi],name,Clements2012[41]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Nasals,word-initial,n,n,1,1,[nɔmi],name,Clements2012[42]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Nasals,word-medial,n,n,1,1,[pænə],feather,Clements2012[39]
Kannur,Southern India,Portuguese,1505,1663,Commerce,Malayalam,Nasals,word-medial,ɲ,ɲ,1,1,[kamiɲə],road,Clements2012[43]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,p,p,1,1,[pɛna],feather,BaxterSilva2004[71]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,p,p,1,1,[tripa],guts,BaxterSilva2004[119]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,b,b,1,1,[bariga],belly,BaxterSilva2004[12]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,b,b,1,1,[kabelu],hair,BaxterSilva2004[42]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,t,t,1,1,[tudu],everything,BaxterSilva2004[89]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,t,t,1,1,[mata],to kill,BaxterSilva2004[60]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,d,d,1,1,[dia],day,BaxterSilva2004[25]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,d,d,1,1,[tudu],everything,BaxterSilva2004[89]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,k,k,1,1,[kabelu],hair,BaxterSilva2004[42]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,k,k,1,1,[seku],dry,BaxterSilva2004[80]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-initial,g,g,1,1,[grosu],thick,BaxterSilva2004[38]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Stops,word-medial,g,g,1,1,[bariga],belly,BaxterSilva2004[12]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,v,b,0,0,[bɛlu],old,BaxterSilva2004[13]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,v,b,0,0,[laba],to wash,BaxterSilva2004[54]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,f,f,1,1,[fogu],fire,BaxterSilva2004[32]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,f,f,1,1,[alfada],pillow,BaxterSilva2004[130]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,s,s,1,1,[suzu],dirty,BaxterSilva2004[85]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,s,s,1,1,[grosu],thick,BaxterSilva2004[38]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,z,NA,NA,NA,NA,NA,NA
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,z,z,1,1,[aza],wing,BaxterSilva2004[10]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,t̠ʃ,t̠ʃ,1,1,[t̠ʃera],to smell,BaxterSilva2004[21]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,t̠ʃ,t̠ʃ,1,1,[bit̠ʃu],animal,BaxterSilva2004[15]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-initial,ʒ,d̠ʒ,1,0,[d̠ʒũtu],next to,BaxterSilva2004[42]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Fricatives,word-medial,ʒ,z,0,1,[suzu],dirty,BaxterSilva2004[85]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Rhotics,word-medial,ɾ,r,1,1,[t̠ʃera],to smell,BaxterSilva2004[21]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Rhotics,word-final,ɾ,Ø,0,0,[mulɛ],woman,BaxterSilva2004[62]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Rhotics,word-initial,r,r,1,1,[rabu],tail,BaxterSilva2004[76]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Rhotics,word-medial,r,r,1,1,[bariga],belly,BaxterSilva2004[12]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Laterals,word-initial,l,l,1,1,[laba],to wash,BaxterSilva2004[54]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Laterals,word-medial,l,l,1,1,[kabelu],hair,BaxterSilva2004[42]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Laterals,word-final,l,l,1,1,[sɔl],sun,BaxterSilva2004[83]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Laterals,word-medial,ʎ,l,0,1,[mulɛ],woman,BaxterSilva2004[62]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Nasals,word-initial,m,m,1,1,[mulɛ],woman,BaxterSilva2004[62]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Nasals,word-medial,m,m,1,1,[nɔmi],name,BaxterSilva2004[65]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Nasals,word-initial,n,n,1,1,[nɔmi],name,BaxterSilva2004[66]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Nasals,word-medial,n,n,1,1,[pɛna],feather,BaxterSilva2004[71]
Papiá Kristang,Southeast Asia,Portuguese,1511,1641,Commerce,"Standard Malay, Hokkien Chinese",Nasals,word-medial,ɲ,ɲ,1,1,[kamiɲu],road,BaxterSilva2004[44]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,p,p,1,1,[pɛna],feather,Gaiao2019[721]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,p,p,1,1,[impɔstɔ],vain,FernandesBaxter2004[100]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,b,b,1,1,[bariga],belly,FernandesBaxter2004[18]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,b,b,1,1,[kabelu],hair,Gaiao2019[175]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,t,t,1,1,[teŋ],to have,FernandesBaxter2004[xvii]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,t,t,1,1,[mata],to kill,Gaiao2019[593]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,d,d,1,1,[dale],to hit,FernandesBaxter2004[xxi]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,d,d,1,1,[ɱfada],to bore,FernandesBaxter2004[xxi]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,k,k,1,1,[kabelu],hair,Gaiao2019[175]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,k,k,1,1,[seku],dry,Gaiao2019[860]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-initial,g,g,1,1,[gatu],cat,Oliveira2018[74]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Stops,word-medial,g,g,1,1,[bariga],belly,FernandesBaxter2004[18]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,v,v,1,1,[veŋ],to come,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,v,v,1,1,[lava],to wash,Gaiao2019[537]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,f,f,1,1,[fala],speak,FernandesBaxter2004[xviii]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,f,f,1,1,[ɱfada],to bore,FernandesBaxter2004[xxi]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,s,s,1,1,[saŋ],to be,FernandesBaxter2004[xviii]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,s,s,1,1,[korasaŋ],heart,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,z,z,1,1,[zaragata],tumult,FernandesBaxter2004[173]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,z,z,1,1,[izizi],to demand,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,t̠ʃ,t̠ʃ,1,1,[ʃera],to smell,Gaiao2019[243]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,t̠ʃ,t̠ʃ,1,1,[biʃu],animal,FernandesBaxter2004[21]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-initial,ʒ,ɟ,1,0,[ɟɔvi],young,FernandesBaxter2004[94]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Fricatives,word-medial,ʒ,z,0,1,[bezu],kiss,FernandesBaxter2004[xviii]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Rhotics,word-medial,ɾ,r,1,1,[ʃera],to smell,Gaiao2019[243]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Rhotics,word-final,ɾ,Ø,0,0,[mulɛ],woman,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Rhotics,word-initial,r,r,1,1,[rabu],tail,Gaiao2019[796]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Rhotics,word-medial,r,r,1,1,[bariga],belly,FernandesBaxter2004[18]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Laterals,word-initial,l,l,1,1,[lava],to wash,Gaiao2019[537]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Laterals,word-medial,l,l,1,1,[kabelu],hair,Gaiao2019[175]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Laterals,word-final,l,w,0,0,[mɛw],honey,FernandesBaxter2004[21]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Laterals,word-medial,ʎ,l,0,1,[mulɛ],woman,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Nasals,word-initial,m,m,1,1,[mulɛ],woman,FernandesBaxter2004[xix]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Nasals,word-medial,m,m,1,1,[nomi],name,FernandesBaxter2004[117]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Nasals,word-initial,n,n,1,1,[nomi],name,FernandesBaxter2004[117]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Nasals,word-medial,n,n,1,1,[pɛna],feather,Gaiao2019[721]
Patua Macau,Eastern Asia,Portuguese,1570,1999,Commerce,"Cantonese, Papiá Kristang",Nasals,word-medial,ɲ,ɲ,1,1,[miskiɲu],miserly,FernandesBaxter2004[110]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,p,p,1,1,[‘pesi],fish,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,p,p,1,1,[‘korpu],body,Baxter1990[21]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,b,b,1,1,[baˈriga],belly,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,b,b,1,1,[kaˈbelu],hair,Baxter1990[23]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,t,t,1,1,[‘teŋ],to have,Baxter1990[7]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,t,t,1,1,[‘petu],chest,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,d,d,1,1,[‘dansa],to dance,Baxter1990[11]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,d,d,1,1,[alguˈdaŋ],cotton,Baxter1990[7]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,k,k,1,1,[‘kezu],cheese,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,k,k,1,1,[‘baka],cow,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-initial,g,g,1,1,[gaˈliɲa],chicken,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Stops,word-medial,g,g,1,1,[baˈriga],belly,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,v,b,0,0,[‘baka],cow,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,v,b,0,0,[‘nobu],new,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,f,f,1,1,[ˈfɛru],iron,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,f,f,1,1,[‘bafu],to breathe,Baxter1990[20]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,s,s,1,1,[‘suzu],dirty,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,s,s,1,1,[‘besu],lip,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,z,NA,NA,NA,NA,NA,NA
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,z,z,1,1,[aˈzeti],oil,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,t̠ʃ,t̠ʃ,1,1,[‘t̠ʃɛro],smell,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,t̠ʃ,t̠ʃ,1,1,[kaˈt̠ʃoru],dog,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-initial,ʒ,d̠ʒ,1,0,[‘d̠ʒenti],"person, people",Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Fricatives,word-medial,ʒ,z,0,1,[‘kezu],cheese,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-medial,ɾ,r,1,1,[‘t̠ʃɛro],smell,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-final,ɾ,r,1,1,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-initial,r,r,1,1,[‘ri],to laugh,Baxter1990[21]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Rhotics,word-medial,r,r,1,1,[baˈriga],belly,Baxter1990[8]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-initial,l,l,1,1,[ˈleti],milk,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-medial,l,l,1,1,[gaˈliɲa],chicken,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-final,l,NA,NA,NA,NA,NA,NA
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Laterals,word-medial,ʎ,j,1,0,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-initial,m,m,1,1,[muˈjεr],woman,Baxter1990[10]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,m,m,1,1,[amiˈɲaŋ],tomorrow,Baxter1990[18]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-initial,n,n,1,1,[‘nobu],new,Baxter1990[9]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,n,n,1,1,[‘karni],meat,Baxter1990[18]
Timor creole,Southeast Asia,Portuguese,1769,1960,Commerce,"Tetum, Larantuka Malay",Nasals,word-medial,ɲ,ɲ,1,1,[gaˈliɲa],chicken,Baxter1990[10]
